﻿objectid;insee;annee;sante_plaf;educ_plaf;revenu_plaf;idh2;nomcom;pop
614;78230;2013;0.68456288;0.49283138;0.64193596;0.60644341;La Falaise;585
640;78290;2013;0.60445635;0.46784751;0.58178537;0.55136307;Guernes;1057
740;78528;2013;0.39681457;0.37742962;0.47162182;0.41528867;Rolleboise;398
761;78586;2013;0.6357132;0.47352639;0.50202374;0.53708778;Sartrouville;51599
1007;92035;2013;0.77170156;0.76066422;0.68798155;0.74011578;La Garenne-Colombes;28498
1048;93049;2013;0.67452414;0.5706393;0.54774055;0.59763466;Neuilly-Plaisance;20840
1294;95675;2013;0.75224445;0.50902346;0.63367575;0.63164788;Villeron;787
1355;77037;2006;0.55347847;0.6738424;0.68036453;0.63589514;Bois-le-Roi;5433
1412;77097;2006;;0.29246681;0.44131438;;Chartronges;267
1465;77151;2006;0.15193471;0.21545931;0.46235312;0.27658238;Dagny;338
1489;77177;2006;0.49961062;0.38269027;0.59101556;0.49110548;Favières;1066
1523;77212;2006;;0.25993066;0.557064;;Gravon;133
1671;77366;2006;;0.15515242;0.5388461;;Le Plessis-l'Évêque;239
1688;77384;2006;0.44396336;0.34360064;0.53733972;0.44163457;Réau;972
1730;77427;2006;0.44122883;0.43591415;0.54865538;0.47526612;Saint-Mesmes;519
1877;78124;2006;0.5896413;0.60941159;0.63806069;0.61237119;Carrières-sur-Seine;15450
1897;78185;2006;0.80501904;0.52553887;0.68277597;0.67111129;Courgent;393
2088;78672;2006;0.66635298;0.84053149;0.85398578;0.78695675;Villennes-sur-Seine;5013
2089;78674;2006;0.67217485;0.53357869;0.61030171;0.60535175;Villepreux;9859
2157;91204;2006;0.46314914;0.47315114;0.61688738;0.51772922;Écharcon;706
2163;91225;2006;0.98315364;0.83822241;0.78500742;0.86879449;Étiolles;2982
2320;92071;2006;0.70144255;0.86506333;0.77377275;0.78009288;Sceaux;19413
2373;94016;2006;0.53058232;0.57115257;0.5166215;0.53945213;Cachan;27590
2721;77108;1999;0.47743356;0.23216824;0.4967319;0.40211123;Chelles;45371
2766;77153;1999;0.41612085;0.26964374;0.54286656;0.40954372;Dammartin-en-Goële;7802
2834;77225;1999;;0.29917488;0.50624421;;La Haute-Maison;220
2860;77251;1999;0.40722283;0.25109021;0.43890402;0.36573902;Lieusaint;6363
2904;77295;1999;0.50525687;0.29117081;0.55950595;0.45197788;Moisenay;1153
2917;77308;1999;0.4260722;0.35690116;0.57407562;0.45234966;Montgé-en-Goële;633
3040;77438;1999;0.35411207;0.42379819;0.52948884;0.4357997;Saint-Thibault-des-Vignes;6384
3168;78104;1999;0.6145971;0.29955674;0.5650423;0.49306538;Breuil-Bois-Robert;662
3272;78366;1999;0.30990729;0.52892905;0.61517471;0.48467035;Mareil-le-Guyon;348
3304;78440;1999;0.47428591;0.10261905;0.19430302;0.25706933;Les Mureaux;31722
3350;78561;1999;;0.69843771;0.78438743;;Saint-Lambert;379
3461;91223;1999;0.3783323;0.17055753;0.3501654;0.29968508;Étampes;21842
3530;91507;1999;;0.22918813;0.52208916;;Prunay-sur-Essonne;286
3761;95169;1999;;0.40211499;0.58656072;;Commeny;379
3849;95491;1999;0.6199087;0.36943834;0.63148464;0.54027723;Le Plessis-Bouchard;7013
141;77126;2013;0.45713379;0.3750176;0.5480854;0.46007893;Congis-sur-Thérouanne;1801
171;77156;2013;0.60322921;0.24587097;0.51570042;0.45493353;Darvault;836
400;77395;2013;0.62732833;0.6744868;0.55615668;0.61932394;Rumont;123
436;77432;2013;0.67582167;0.33520968;0.50816449;0.50639861;Saint-Rémy-la-Vanne;987
588;78152;2013;0.78884122;0.95189736;0.87636092;0.8723665;Chavenay;1855
691;78403;2013;0.64322473;0.49541349;0.6241735;0.58760391;Mézy-sur-Seine;2004
724;78490;2013;0.50337695;0.55357478;0.53473791;0.53056321;Plaisir;31342
841;91145;2013;0.6085;0.59118915;;;Chatignonville;54
962;91599;2013;0.59866192;0.43459531;0.60537293;0.54621005;Soisy-sur-École;1367
1066;93078;2013;0.65184255;0.3253695;0.32426918;0.43382708;Villepinte;35329
1145;95101;2013;0.38922795;0.28590176;0.47150981;0.38221317;Bray-et-Lû;959
1381;77063;2006;0.44046234;0.31132216;0.52423648;0.42534033;La Celle-sur-Morin;1183
1422;77108;2006;0.52819213;0.34423782;0.48252062;0.45165019;Chelles;48616
1461;77147;2006;0.73649524;0.26075519;0.44170809;0.47965284;La Croix-en-Brie;660
1502;77191;2006;0.3443941;0.34874444;0.52022561;0.40445471;Fontenailles;982
1544;77234;2006;;0.47441589;0.58994261;;Jablines;620
1808;77510;2006;0.32999955;0.34193544;0.59523743;0.4223908;Villeneuve-Saint-Denis;693
1834;78005;2006;0.56672176;0.39266559;0.49683288;0.48540674;Achères;19850
1965;78349;2006;0.53618774;0.68678065;0.74596286;0.65631042;Longvilliers;485
2047;78551;2006;0.67909802;0.75248438;0.67195816;0.70118019;Saint-Germain-en-Laye;41312
2097;91017;2006;0.48506602;0.51136878;0.58006811;0.52550097;Angervilliers;1571
2113;91080;2006;0.6609466;0.27045728;0.48511808;0.47217399;Boissy-le-Cutté;1294
2196;91359;2006;0.38230406;0.2629182;0.49198472;0.37906899;Maisse;2647
2514;95353;2006;0.65262528;0.42499987;0.59900161;0.55887558;Maffliers;1614
2547;95487;2006;0.39224001;0.10021625;0.2963656;0.26294062;Persan;10138
2641;77024;1999;0.39807801;0.10518934;0.37392777;0.29239837;Bassevelle;354
2667;77050;1999;0.48260717;0.11970443;0.42158135;0.34129765;Bransles;467
2753;77140;1999;;0.2482069;0.4935605;;Coutençon;229
2809;77199;1999;0.34168384;0.12309604;0.51225507;0.32567832;Fublaines;1011
3335;78520;1999;0.50626345;0.39452894;0.56930638;0.49003292;Richebourg;1376
3506;91408;1999;0.5034088;0.26379571;0.53201865;0.43307439;Moigny-sur-École;1284
3649;93053;1999;0.45079063;0.17620581;0.32359457;0.31686367;Noisy-le-Sec;37323
3671;94015;1999;0.48954537;0.5114821;0.63829638;0.54644128;Bry-sur-Marne;15021
3679;94033;1999;0.47811498;0.37662136;0.49779916;0.45084517;Fontenay-sous-Bois;50865
3784;95256;1999;0.46744858;0.33226902;0.60733698;0.46901819;Frépillon;2260
3798;95301;1999;0.0;0.29237183;0.52194435;0.27143873;Haute-Isle;295
228;77217;2013;0.59717884;0.4665;0.63601718;0.56656534;Grisy-Suisnes;2381
255;77244;2013;0.46711847;0.48107771;0.58169228;0.50996282;Larchant;760
258;77247;2013;0.76224382;0.3179824;0.48677119;0.52233247;Lescherolles;485
266;77255;2013;0.59688992;0.3585088;0.62100113;0.52546662;Livry-sur-Seine;1906
322;77311;2013;0.63513382;0.42129032;0.51658381;0.52433599;Montigny-Lencoup;1302
464;77460;2013;0.54905279;0.35609531;0.53750164;0.48088325;Tancrou;372
535;78005;2013;0.65091111;0.4587434;0.48556895;0.53174116;Achères;19985
569;78096;2013;1.0;0.67762023;0.72276714;0.80012913;Bourdonné;518
621;78239;2013;1.0;0.38517449;0.57292374;0.65269941;Follainville-Dennemont;1893
674;78366;2013;0.98116003;0.8408871;0.74832366;0.85679026;Mareil-le-Guyon;366
722;78484;2013;0.57511719;0.56748827;0.60800628;0.58353725;Perdreauville;629
1112;94079;2013;0.66328757;0.49322141;0.48012862;0.54554587;Villiers-sur-Marne;28190
1151;95127;2013;0.56778668;0.59975953;0.36354093;0.51036238;Cergy;61708
1161;95157;2013;0.03352402;0.53508065;0.58457122;0.38439196;Chérence;162
1338;77020;2006;0.55983253;0.31840141;0.53372564;0.47065319;Bannost-Villegagnon;581
1437;77123;2006;;0.17635307;0.48301042;;Compans;781
1519;77208;2006;0.45582066;0.10321312;0.36070928;0.30658102;Gouaix;1428
1525;77215;2006;0.5132481;0.27162452;0.477554;0.42080887;Gretz-Armainvilliers;7751
1733;77430;2006;0.47543773;0.32523935;0.55522372;0.45196693;Saint-Pathus;5261
1746;77443;2006;0.37010798;0.29006759;0.48873559;0.38297039;Sancy;336
1819;77521;2006;0.57364113;0.40670797;0.56790818;0.51608576;Villiers-sur-Morin;1677
1852;78053;2006;0.75322926;0.51561608;0.68598335;0.65160956;Béhoust;453
2065;78601;2006;0.61594775;0.50831354;0.6063847;0.576882;Sonchamp;1567
2074;78621;2006;0.49993251;0.19531053;0.19272606;0.2959897;Trappes;29529
2283;91667;2006;0.55443259;0.54615054;0.66087206;0.58715173;Villemoisson-sur-Orge;6878
2287;91687;2006;0.58134904;0.35641297;0.46719628;0.46831943;Viry-Châtillon;31252
2319;92064;2006;0.66643036;0.87209302;0.81128413;0.78326917;Saint-Cloud;29385
2394;94055;2006;0.61933864;0.37674439;0.60499019;0.53369107;Ormesson-sur-Marne;9868
2409;94077;2006;0.4824465;0.24081575;0.42467413;0.38264546;Villeneuve-le-Roi;18531
2731;77118;1999;0.44201271;0.26198568;0.56315304;0.42238381;Claye-Souilly;10118
2760;77147;1999;0.73321961;0.08193893;0.41569943;0.41028599;La Croix-en-Brie;651
2772;77159;1999;0.42559763;0.07393575;0.36798013;0.28917117;Donnemarie-Dontilly;2628
2833;77224;1999;;0.74311545;0.47698059;;Hautefeuille;207
2894;77285;1999;0.4443781;0.21934985;0.36198534;0.34190443;Le Mée-sur-Seine;21201
3089;77487;1999;0.58869581;0.38108203;0.55378534;0.50785439;Vaux-le-Pénil;10666
3115;77518;1999;;0.37573314;0.5678512;;Villiers-en-Bière;196
3129;77532;1999;;0.01466276;;;Vulaines-lès-Provins;67
3147;78043;1999;0.6821664;0.83300367;0.7792689;0.76481299;Bailly;4091
3171;78113;1999;0.20419344;0.38429313;0.59811281;0.39553312;Brueil-en-Vexin;532
3267;78356;1999;0.62440465;0.38594723;0.565177;0.52517629;Magny-les-Hameaux;8781
3425;91109;1999;0.66647062;0.21103294;0.54771278;0.47507211;Brières-les-Scellés;843
3640;93033;1999;0.61141505;0.36215651;0.6584244;0.54399865;Gournay-sur-Marne;5921
3666;94001;1999;0.47304432;0.32681904;0.5439601;0.44794115;Ablon-sur-Seine;4868
3726;95042;1999;0.73986307;0.34278484;0.6072203;0.5632894;Baillet-en-France;1708
3737;95063;1999;0.48004194;0.10637198;0.35928689;0.31523361;Bezons;26312
3762;95170;1999;0.67885718;0.22035672;0.56946765;0.48956052;Condécourt;486
152;77137;2013;0.81783669;0.37171408;0.36962007;0.51972361;Courtacon;248
286;77275;2013;0.89338357;0.1523695;0.47929997;0.50835101;Les Marêts;153
291;77280;2013;0.32919733;0.36932698;0.51152557;0.40334996;Mary-sur-Marne;1211
303;77292;2013;0.54130744;0.58585044;0.62659569;0.58458453;Messy;1113
310;77299;2013;0.76651718;0.50910117;0.56292027;0.61284621;Montarlot;239
466;77462;2013;0.20296273;0.48495894;0.45630676;0.38140948;Thieux;811
467;77463;2013;0.63797554;0.6641437;0.61995446;0.64069123;Thomery;3468
529;77530;2013;0.74956582;0.34764956;0.53031445;0.54250994;Voulton;301
701;78420;2013;0.51750203;0.58517155;0.71517148;0.60594835;Montfort-l'Amaury;3019
798;91017;2013;0.6067713;0.49105865;0.61794318;0.57192437;Angervilliers;1642
2589;95652;2006;0.48121489;0.35252331;0.56182762;0.46518861;Viarmes;4765
2602;75104;1999;0.60160381;0.75771761;0.64225178;0.66719107;Paris 4e Arrondissement;30671
2735;77122;1999;0.54122199;0.31449557;0.51308741;0.45626832;Combs-la-Ville;20950
2822;77212;1999;;0.3820034;0.63339546;;Gravon;115
2915;77306;1999;;0.20639424;0.50578752;;Montereau-sur-le-Jard;569
2930;77321;1999;0.55796452;0.00355563;0.35608803;0.3058694;Mousseaux-lès-Bray;616
2934;77326;1999;0.43872704;0.28214214;0.46533946;0.39540288;Nandy;6156
3007;77404;1999;0.66410328;0.0359428;0.42747025;0.37583878;Sainte-Colombe;1695
3103;77506;1999;0.33515081;0.17375212;0.48646657;0.33178983;Villemer;648
3179;78128;1999;0.61710954;0.63580315;0.70644792;0.6531202;Cernay-la-Ville;1728
3199;78190;1999;0.55082702;0.73893635;0.81989887;0.70322075;Croissy-sur-Seine;9833
3323;78497;1999;0.26019096;0.45321248;0.72614971;0.47985105;Poigny-la-Forêt;872
3326;78501;1999;0.40057154;0.1147875;0.48800731;0.33445545;Porcheville;2506
3344;78548;1999;;0.6639544;0.76450043;;Saint-Forget;521
3362;78591;1999;0.3640643;0.25713373;0.53902007;0.38673937;Septeuil;2033
3375;78624;1999;0.55575764;0.41600872;0.60500433;0.52559023;Triel-sur-Seine;11091
3395;91016;1999;0.46640921;0.02629868;0.38870474;0.29380421;Angerville;3262
3487;91330;1999;0.51836015;0.32819908;0.58314069;0.47656664;Lardy;4377
3615;92060;1999;0.54822879;0.39311479;0.54888359;0.49674239;Le Plessis-Robinson;21614
3622;92075;1999;0.5471304;0.57713627;0.60462175;0.57629614;Vanves;25416
3657;93066;1999;0.37775425;0.15560859;0.1629689;0.23211058;Saint-Denis;85994
3660;93072;1999;0.42109892;0.04181934;0.15857139;0.20716322;Stains;32826
3668;94003;1999;0.43316773;0.33051131;0.45953795;0.40773899;Arcueil;18064
3857;95527;1999;0.35958021;0.24142987;0.50891538;0.36997516;Roissy-en-France;2366
50;77031;2013;0.72214837;0.51400587;0.60290757;0.6130206;Bernay-Vilbert;845
58;77039;2013;0.28263861;0.54986364;0.69525704;0.50925309;Boissise-la-Bertrand;1159
129;77114;2013;0.70344005;0.51702053;0.60724871;0.60923643;Chevry-Cossigny;3964
139;77124;2013;0.53478215;0.62778592;0.70088455;0.62115087;Conches-sur-Gondoire;1724
174;77159;2013;0.44935134;0.27140616;0.4360867;0.38561473;Donnemarie-Dontilly;2913
234;77223;2013;0.73269875;0.37814516;0.47296428;0.52793606;Gurcy-le-Châtel;574
388;77383;2013;0.79330467;0.3212478;0.53689974;0.55048407;Rampillon;806
470;77466;2013;0.47114757;0.54395748;0.62512625;0.54674377;Tigeaux;378
472;77468;2013;0.59811524;0.54780205;0.38762267;0.51117999;Torcy;23669
583;78138;2013;0.47529364;0.3788651;0.28865379;0.38093751;Chanteloup-les-Vignes;10013
589;78158;2013;0.76367416;0.82475806;0.72854192;0.77232472;Le Chesnay;28640
755;78565;2013;1.0;0.60196188;0.76957786;0.79051325;Saint-Martin-des-Champs;322
877;91274;2013;0.62239298;0.77023314;0.71220682;0.70161098;Gometz-la-Ville;1421
967;91619;2013;1.0;0.7193915;0.73440531;0.81793227;Torfou;265
976;91649;2013;0.67617036;0.55739883;0.57589229;0.60315383;Vert-le-Petit;2780
1137;95060;2013;0.63175138;0.44433431;0.5662257;0.54743713;Bessancourt;6591
1153;95139;2013;0.93441694;0.44944575;0.55430752;0.64605673;La Chapelle-en-Vexin;331
1171;95203;2013;0.62754449;0.54779472;0.58572816;0.58702246;Eaubonne;24606
1278;95604;2013;0.51929788;0.4213651;0.48288248;0.47451515;Survilliers;4037
1317;75118;2006;0.50380658;0.61540346;0.36947521;0.49622842;Paris 18e Arrondissement;190854
1340;77022;2006;0.58977346;0.59363755;0.74753478;0.6436486;Barbizon;1571
1344;77026;2006;0.42373381;0.33623216;0.43028386;0.39674994;Beauchery-Saint-Martin;390
1535;77225;2006;;0.38569019;0.49754999;;La Haute-Maison;254
1710;77406;2006;0.59213925;0.41589733;0.51465166;0.50756275;Saint-Denis-lès-Rebais;897
1896;78172;2006;0.50301718;0.40060542;0.54923062;0.48428441;Conflans-Sainte-Honorine;33671
2524;95394;2006;0.60619567;0.41164516;0.53257237;0.5168044;Méry-sur-Oise;9178
2577;95604;2006;0.56076497;0.33242671;0.46741621;0.45353596;Survilliers;3703
2607;75109;1999;0.54476198;0.69655781;0.62815706;0.62315895;Paris 9e Arrondissement;55783
2627;77009;1999;;0.11961722;;;Arville;121
2644;77027;1999;0.0;0.0;0.36198534;0.12066178;Beaumont-du-Gâtinais;980
2650;77033;1999;;0.25913882;0.33680488;;Bezalles;162
2681;77065;1999;0.69701545;0.28261281;0.60990649;0.52984492;Cély;1010
2690;77075;1999;0.41688378;0.37772536;0.56529308;0.45330074;Chalifert;1050
2743;77130;1999;;0.23586719;0.54168859;;Coulommes;392
2791;77180;1999;0.59607025;0.41390695;0.68145848;0.5638119;Férolles-Attilly;1032
2864;77255;1999;0.57556952;0.21859042;0.57665106;0.456937;Livry-sur-Seine;1878
2900;77291;1999;0.20161313;0.04065267;0.42514173;0.22246917;Le Mesnil-Amelot;565
3148;78048;1999;0.41147042;0.44472159;0.61047068;0.48888756;Bazainville;1191
3167;78096;1999;0.54373351;0.48969847;0.70302688;0.57881962;Bourdonné;426
3278;78382;1999;0.58627353;0.29491596;0.57670576;0.48596508;Maurecourt;3489
3300;78423;1999;0.55216452;0.63085657;0.61270948;0.59857686;Montigny-le-Bretonneux;35244
3381;78646;1999;0.57100342;0.65659601;0.64546312;0.62435418;Versailles;85761
3507;91411;1999;0.54676565;0.57642121;0.69934142;0.60750943;Les Molières;1652
3847;95488;1999;0.46269853;0.11297534;0.43704059;0.33757149;Pierrelaye;6931
232;77221;2013;0.49190489;0.76102933;0.74800692;0.66698038;Guermantes;1165
351;77342;2013;0.67156377;0.31324927;;;Obsonville;98
430;77426;2013;0.54622611;0.64191496;0.59925809;0.59579972;Saint-Méry;374
555;78062;2013;0.70744099;0.6208563;0.6487538;0.65901703;Beynes;7583
762;78588;2013;0.63728785;0.6417566;0.65364114;0.64422853;Saulx-Marchais;915
783;78646;2013;0.7414032;0.86332698;0.71089693;0.7718757;Versailles;85272
853;91191;2013;0.62785519;0.52414663;0.57131549;0.5744391;Crosne;9138
859;91207;2013;0.65282024;0.40457185;0.4803494;0.5125805;Égly;5494
3839;95452;1999;0.30295878;0.24892587;0.55913084;0.37033849;Nointel;755
57;77038;2013;1.0;0.7029956;0.70779788;0.80359783;Boissettes;442
366;77359;2013;0.65201635;0.4612566;0.63102523;0.58143272;Perthes;2137
385;77380;2013;0.48814159;0.43173607;0.53175884;0.48387884;Puisieux;318
440;77436;2013;0.85739678;0.35231965;0.53297247;0.5808963;Saint-Siméon;892
441;77437;2013;0.48839851;0.34151026;0.50929572;0.4464015;Saint-Soupplets;3246
633;78269;2013;0.6618091;0.59539443;0.70153193;0.65291182;Gazeran;1272
778;78638;2013;0.48620149;0.55857478;0.62698406;0.55725344;Vaux-sur-Seine;4749
787;78655;2013;1.0;0.7382478;0.76559239;0.8346134;Vieille-Église-en-Yvelines;752
1103;94069;2013;0.66246205;0.76690469;0.61319416;0.68085363;Saint-Maurice;14927
1140;95074;2013;0.50837786;0.69223314;0.71108423;0.63723174;Boisemont;773
1187;95257;2013;0.70894566;0.64299413;0.67251927;0.67481969;La Frette-sur-Seine;4617
1231;95427;2013;0.68487136;0.44405132;0.38276661;0.50389643;Montmagny;13864
1254;95500;2013;0.5692995;0.50802639;0.40434497;0.49389029;Pontoise;29826
1376;77058;2006;0.67463231;0.76834132;0.57808906;0.67368756;Bussy-Saint-Georges;18772
1474;77161;2006;0.36403169;0.52763177;0.57946988;0.49037778;Dormelles;846
1697;77393;2006;0.47618151;0.28953591;0.48450793;0.41674178;Rozay-en-Brie;2703
1726;77423;2006;0.69933031;0.11670943;0.42954787;0.41519587;Saint-Martin-des-Champs;678
1729;77426;2006;;0.50217185;0.53493277;;Saint-Méry;386
1814;77516;2006;0.73596493;0.4149409;0.51800806;0.55630463;Ville-Saint-Jacques;708
1993;78407;2006;0.77385335;0.54581854;0.55435574;0.62467588;Mittainville;613
2254;91577;2006;0.59693301;0.41533693;0.62248175;0.54491723;Saintry-sur-Seine;5052
2303;92026;2006;0.64249607;0.76934252;0.64233761;0.6847254;Courbevoie;84415
2411;94079;2006;0.5268353;0.36946336;0.46227391;0.45285752;Villiers-sur-Marne;29369
2470;95203;2006;0.53341163;0.46767592;0.57044995;0.52384583;Eaubonne;23640
2506;95316;2006;;0.39573241;0.61888793;;Jagny-sous-Bois;257
2530;95427;2006;0.58995111;0.36942227;0.37610333;0.4451589;Montmagny;13956
2655;77038;1999;0.5415251;0.56410883;0.72693953;0.61085782;Boissettes;427
2972;77368;1999;0.20099106;0.12816726;0.38980986;0.23965606;Poigny;408
3008;77405;1999;0.27475954;0.16267267;0.44403881;0.29382367;Saint-Cyr-sur-Morin;1684
3050;77448;1999;0.24884009;0.18960461;0.46070154;0.29971542;Sept-Sorts;396
3066;77464;1999;0.51500983;0.30740341;0.52420776;0.44887367;Thorigny-sur-Marne;9031
3216;78236;1999;0.66274485;0.34531854;0.54265425;0.51690588;Flexanville;525
3638;93031;1999;0.46809931;0.19018368;0.22237044;0.29355114;Épinay-sur-Seine;46558
3712;94081;1999;0.46036216;0.17789286;0.35856435;0.33227312;Vitry-sur-Seine;78908
3893;95676;1999;0.36033962;0.30019022;0.52606575;0.39553186;Villers-en-Arthies;428
21;77001;2013;0.6781111;0.66225073;0.64180975;0.66072386;Achères-la-Forêt;1201
136;77121;2013;0.63291709;0.58422581;0.56118839;0.5927771;Collégien;3239
151;77136;2013;0.55654445;0.59346774;0.66689825;0.60563681;Courquetaine;203
169;77154;2013;0.46700858;0.59101613;0.56474292;0.54092254;Dammartin-sur-Tigeaux;965
243;77232;2013;0.82639393;0.60619795;0.62447681;0.68568956;Isles-lès-Villenoy;919
249;77238;2013;0.3358387;0.31169795;0.46353122;0.37035596;Jouarre;4190
605;78196;2013;0.94306473;0.86643548;0.88068668;0.89672896;Davron;317
647;78305;2013;1.0;0.77037097;0.86025453;0.87687517;Herbeville;260
905;91393;2013;0.13898808;0.43490029;0.51476363;0.362884;Mérobert;577
1031;93007;2013;0.54183634;0.2537478;0.23172498;0.34243637;Le Blanc-Mesnil;52797
1164;95170;2013;0.84795869;0.52550293;0.57088905;0.64811689;Condécourt;576
1335;77016;2006;0.47973951;0.06718743;0.39638842;0.31443845;Bagneaux-sur-Loing;1564
1351;77033;2006;;0.34401085;0.46936057;;Bezalles;209
1389;77072;2006;0.44757964;0.34621281;0.3836717;0.39248805;Chalautre-la-Grande;674
1440;77126;2006;0.43857787;0.3133701;0.51612965;0.42269254;Congis-sur-Thérouanne;1755
1592;77282;2006;0.29415126;0.0918529;0.50100391;0.29566936;Mauregard;256
1739;77436;2006;0.74232814;0.26720148;0.4664731;0.49200091;Saint-Siméon;823
1920;78239;2006;0.55386497;0.32609823;0.56281861;0.48092727;Follainville-Dennemont;1876
2168;91240;2006;;0.60113638;0.57174314;;Fontaine-la-Rivière;199
2385;94042;2006;0.64213976;0.54603025;0.57219115;0.58678705;Joinville-le-Pont;17177
2396;94058;2006;0.61270525;0.6047139;0.63761242;0.61834386;Le Perreux-sur-Marne;32067
2561;95539;2006;0.53817892;0.46767092;0.51110112;0.50565032;Saint-Brice-sous-Forêt;13696
